77,150023541,254,992313.8139
78,150023547,254,22222705.8114
79,150023550,254,169871.3553
80,150023553,254,4273230.5972
81,150023556,254,6015963.2732
82,150023559,254,67876449.2488
83,150023571,254,3995581.3116
84,150023574,254,1867210.7547
85,150023577,254,6994157.7067
86,150023586,254,1773587.5424
87,150023589,254,46729472.2803
88,150023607,254,23026371.2778
89,150023610,254,5180782.5309
90,150023628,254,2357950.3859
91,150023631,254,12234602.1213
92,150023637,254,4683053.9204
93,150023535,254,113501822.2294
94,150025380,254,995988.1670
95,150025383,254,666155.5748
96,150025410,254,1477906.5207
97,150025428,254,2784279.2037
98,150025461,254,1600121.8515
99,150025464,254,6774799.1850
100,150025473,254,1570274.3995
101,150025851,254,2994139.1921
102,150025860,254,1198078.6555
103,150025869,254,54904212.0297
104,150025875,254,7812718.3161
105,150025899,254,17536033.5389
106,150025902,254,648734.6014
107,150025908,254,8590063.0969
108,150025917,254,2022164903.9707
109,150025836,254,7328482.8397
110,150025839,254,424455.9035
111,150027867,254,9601378.7221
112,150027870,254,1710556.6350
113,150027873,254,20934827.2428
114,150027882,254,591369.3067
115,150027915,254,32697910.6436
116,150027927,254,14568691.9790
117,150027933,254,9196961.1287
118,150027939,254,10570253.2434
119,150027942,254,10332314.7747
120,150033054,254,6543677.2988
121,150033057,254,3014268.9941
122,150033060,254,3806933.5535
123,150033063,254,4804898.1996
124,150033069,254,3873902.9976
125,150033075,254,2397567.0641
126,150033051,254,8794389.3126
127,150033084,254,21418400.6865
128,150033090,254,1757805022.1934
129,150033099,254,23605229.7195
130,150033102,254,610161.0659
131,150033126,254,1436188.0120
132,150033141,254,2392337.5310
133,150033150,254,5249492.0342
134,150033156,254,45313594.9303
135,150033162,254,24676533.7388
136,150033171,254,17336395.3367
137,150033180,254,42275617.9453
138,150033189,254,18175856.6577
139,150044409,254,1209395.9614
140,150044418,254,797786.5968
141,150044451,254,2143581.6142
142,150044472,254,2172857.2724
143,150044478,254,28998164.3971
144,150044499,254,3623885.8662
145,150044505,254,3567450.6242
146,150044508,254,6520589.0920
147,150044514,254,2519996.3910
148,150044526,254,8631170.1204
149,150048204,254,54940335.8869
150,150048222,254,2965140.1554
151,150048228,254,26872380.9671
152,150048231,254,6317895.8843
153,150048234,254,1431217.6703
154,150048240,254,851504.4668
155,150048246,254,1103408.4797
156,150048264,254,9627994.9996
157,150048267,254,10967666.2985
158,150048285,254,2213199.6352
159,150048315,254,10742228.8174
160,150048195,254,190121003.4677
161,150052434,254,1354593.3371
162,150052440,254,567006.7267
163,150052455,254,41357091.7496
164,150052482,254,37948796.1213
165,150052485,254,34091329.4862
166,150052500,254,34953281.6745
167,150052503,254,9574188.6876
168,150052506,254,30197417.1077
169,150052509,254,3851235.3198
170,150052512,254,3980936.6240
171,150052518,254,4573688.3086
172,150052521,254,1759412.7657
173,150052533,254,1434473.1770
174,150052545,254,17060025.4747
175,150052548,254,148156977.2736
176,150052422,254,8236650.5795
177,150058935,254,2954033.1317
178,150058944,254,14683775.6398
179,150058947,254,1376631.9529
180,150058950,254,197210542.8592
181,150058959,254,5178140.7217
182,150058962,254,1306692.3848
183,150058974,254,48394659.9662
184,150058980,254,33467219.2580
185,150058983,254,25132130.3166
186,150059013,254,4281954.8537
187,150059025,254,4985217.2008
188,150059028,254,61030722.9515
189,150063948,254,3629140.1926
190,150063951,254,2042055.2693
191,150063960,254,1968121603.9921
192,150063963,254,72394405.9326
193,150063972,254,1260586.4768
194,150063978,254,2402433.7741
195,150063993,254,4769359.4086
196,150064008,254,1189698.8494
197,150064029,254,18826895.7038
198,150064044,254,12284170.9259
199,150064050,254,8921436.7375
200,150064053,254,11958956.1644
201,150064059,254,3190645.1788
202,150066009,254,1632900.3035
203,150066012,254,1804077.0783
204,150066018,254,25131330.2313
205,150066030,254,1202022.2762
206,150066033,254,5250673.5988
207,150066048,254,2657322.9527
208,150066051,254,1015092.8960
209,150066069,254,39396900.0268
210,150066078,254,2592250.9704
211,150066084,254,3702260.8668
212,150066090,254,29226817.7269
213,150066114,254,2766383195.9642
214,150066000,254,3414949.9326
215,150066003,254,51876801.1081
216,150071709,254,128418.1810
217,150071712,254,31988861.2076
218,150071718,254,29442080.4226
219,150071721,254,50729450.8790
220,150071727,254,949313.4154
221,150071736,254,9942072.0382
222,150071739,254,5135642.3657
223,150071754,254,1737840.9695
224,150073662,254,18868626.9614
225,150073665,254,26842582.8870
226,150073671,254,8519210.1223
227,150073680,254,11524707.9491
228,150073692,254,40229596.8466
229,150073734,254,49409046.6105
230,150073746,254,2347369.5610
231,150075438,254,6345579.3406
232,150075459,254,188308467.7055
233,150075462,254,41560173.3468
234,150076584,254,1507536.8036
235,150076611,254,111029793.1275
236,150076632,254,7323791.6765
237,150076698,254,36932397.4281
238,150076719,254,1269478.0406
239,150076743,254,9986422.8433
240,150076764,254,12641392.2653
241,150076767,254,3469373.2968
242,150076779,254,45317397.8985
243,150076785,254,2148496.3478
244,150079185,254,2410213.1860
245,150079197,254,39769032.7489
246,150079203,254,3286329.4621
247,150079227,254,1406064.3031
248,150079245,254,1455345.9095
249,150079248,254,17523617.7987
250,150079263,254,15172905.0998
251,150079164,254,2056790.3101
252,150082596,254,64063979.9900
253,150082650,254,3974265.1257
254,150082662,254,43950392.9753
255,150082668,254,936855.8910
256,150082674,254,9677051.5988
257,150082677,254,4680416.1697
258,150082680,254,11851607.3028
259,150083397,254,1137057.8215
260,150083400,254,1621682.4620
261,150083403,254,2172591.2620
262,150083412,254,20855629.4389
263,150083415,254,4097067.6653
264,150083424,254,5714638.5036
265,150083427,254,1869896.2319
266,150083445,254,17430603.3144
267,150083451,254,2677257.5623
268,150083454,254,949964.4469
269,150083469,254,19291937.4787
270,150083496,254,31178104.5911
271,150083499,254,1111511.6830
272,150083502,254,3153401.9855
273,150083508,254,28880262.5042
274,150083511,254,8203914.8949
275,150083520,254,3800122.5778
276,150083526,254,2134227.6052
277,150083529,254,3104332.3614
278,150083391,254,7095309.8456
279,150083394,254,16051317.6623
280,150083895,254,1461162.3992
281,150083949,254,2346422.3849
282,150083967,254,1094208.8130
283,150083970,254,401719322.6465
284,150083976,254,9606773.9230
285,150083886,254,91403476.2603
286,150083991,254,22290140.8870
287,150085764,254,1255645.8205
288,150087378,254,1851063.8405
289,150087381,254,1567342.4462
290,150087396,254,25975178.1447
291,150087408,254,2414006.6736
292,150087447,254,1918392.0515
293,150087459,254,101585785.1582
294,150087462,254,3354257.6626
295,150087486,254,1062554.4267
296,150087492,254,3377852.3559
297,150087501,254,27573479.8482
298,150087507,254,12129143.9330
299,150087510,254,135539595.4924
300,150087516,254,55538449.4565
301,150087519,254,327709786.0520
302,150088071,254,841905.4304
303,150088086,254,1090027.8749
304,150088098,254,6770471.5723
305,150088125,254,30046173.6928
306,150088128,254,796440.6694
307,150088131,254,10184014.1701
308,150088146,254,2621899.7604
309,150088176,254,22994378.5727
310,150088191,254,3520053.2126
311,150088197,254,5928640.1887
312,150088206,254,12674942.8067
313,150088062,254,14178820.9584
314,150088068,254,1507402.7500
315,150090315,254,5499826.4491
316,150090336,254,3660112.3239
317,150090345,254,6245389.7866
318,150090390,254,1179359.2729
319,150090411,254,14115715.0485
320,150090309,254,2618482.4707
321,150099303,254,122242507.6541
322,150099318,254,1534101.3519
323,150099321,254,75318997.2020
324,150099324,254,1989842.5707
325,150099333,254,929209954.7483
326,150099351,254,5125651.6836
327,150099357,254,3607949.5059
328,150099360,254,774682.2290
329,150099363,254,26636065.1004
330,150099366,254,1938496.0135
331,150099375,254,24617571.5162
332,150099378,254,20275795.6621
333,150099384,254,13107579.6120
334,150099387,254,27397940.8679
335,150099390,254,2789666.2793
336,150099393,254,3885591.4349
337,150099396,254,18756552.3496
338,150100239,254,25894981.6489
339,150100254,254,4937242.8618
340,150100260,254,9895792.2339
341,150100275,254,7310218.7576
342,150100290,254,803811.4203
343,150100305,254,2216235.6164
344,150100308,254,2346144107.7474
345,150100311,254,10010713.1544
346,150100314,254,12331109.6079
347,150102174,254,40440581.7744
348,150102189,254,5481448.1334
349,150102204,254,5123779.7618
350,150102216,254,112671448.2432
351,150102222,254,1737226.9735
352,150102231,254,6694858.8132
353,150102246,254,110089434.3851
354,150102264,254,10951532.7598
355,150102165,254,36689825.7312
356,150103080,254,3033927.1715
357,150103086,254,1804787.5037
358,150103110,254,168960412.4966
359,150103119,254,2033136.6011
360,150103131,254,1688361.8287
361,150103134,254,595878.0616
362,150103137,254,33552102.7299
363,150103173,254,17266029.5041
364,150103179,254,116545515.7664
365,150103182,254,3417067928.1598
366,150104448,254,21046802.4604
367,150104451,254,3166006.9864
368,150104472,254,10846518.9792
369,150104490,254,11908460.2401
370,150104658,254,602100.5306
371,150104664,254,11646595.1671
372,150104670,254,3258821.0435
373,150104679,254,6420290.0442
374,150104682,254,5381664.6811
375,150106008,254,814328.1822
376,150106014,254,10578377.8294
377,150106032,254,3341701.6070
378,150106035,254,5862748.2721
379,150106038,254,185559014.2932
380,150106041,254,69579603.0109
381,150106044,254,7363886.1497
382,150106053,254,180186672.3841
383,150106056,254,2576556.5367
384,150106071,254,1065505.6502
385,150106089,254,6299159.9692
386,150106098,254,40482407.0454
387,150106005,254,3713472.9513
388,150106260,254,3413824.5418
389,150106269,254,872579.5885
390,150106284,254,335282391.4405
391,150106287,254,13036428.1294
392,150106308,254,6976871.2441
393,150106320,254,82949344.5361
394,150106353,254,1309493.4653
395,150106365,254,84748034.1949
396,150106377,254,1127486.3226
397,150106380,254,116760721.3489
398,150106383,254,91693747.9800
399,150106389,254,1073797.9461
400,150106248,254,13022049.7197
401,150106254,254,1912848.8305
402,150114639,254,1918055.8579
403,150114648,254,967248.0411
404,150114651,254,12431721.3154
405,150114657,254,3043885.3439
406,150114675,254,7650282.3900
407,150114684,254,20197759.1465
408,150114696,254,7433497.2438
409,150114699,254,1155392.7402
410,150114702,254,1991847.0122
411,150114708,254,6596437.3285
412,150114714,254,40856470.2102
413,150114732,254,1743214769.3721
414,150114741,254,17122074.4040
415,150125178,254,3488049.5115
416,150125187,254,12311500.0103
417,150125193,254,7808858.4678
418,150125199,254,17211044.7462
419,150125214,254,988812.3810
420,150125226,254,1710252.4801
421,150125229,254,26476670.4607
422,150127107,254,2056297.4450
423,150127119,254,1274546.2449
424,150127122,254,2132112.8843
425,150127128,254,35998412.3856
426,150127131,254,5334483.9203
427,150127134,254,2894874.9765
428,150127137,254,472241178.3428
429,150127146,254,8103428.4246
430,150127152,254,1247023.5181
431,150127155,254,2554654.2130
432,150127161,254,5719969.2318
433,150127164,254,64731554.3942
434,150127167,254,29742043.0437
435,150127185,254,7356101.8454
436,150127188,254,2735048.9842
437,150127194,254,6927876.3596
438,150127203,254,2270998.5884
439,150127206,254,1112345.4687
440,150127209,254,1227093.7989
441,150127212,254,10596777.8430
442,150127092,254,4944718.5583
443,150129744,254,66427941.8710
444,150129759,254,6260967.6224
445,150131370,254,6346147.3561
446,150131379,254,1583742.0090
447,150131385,254,30463399.8447
448,150131388,254,20868931.3287
449,150131394,254,1731846106.3017
450,150131406,254,3285073.8806
451,150131412,254,950368.7381
452,150131421,254,2950378.3669
453,150131424,254,8163213.5191
454,150131436,254,113137587.1040
455,150131442,254,10860618.5266
456,150131445,254,10988939.5882
457,150131448,254,37306772.6635
458,150131355,254,1759568.0276
459,150143607,254,1457217.0831
460,150143616,254,11061211.2438
461,150143622,254,414829.3858
462,150143625,254,5054981.8797
463,150143640,254,6726279.9468
464,150143652,254,2154125.6731
465,150143661,254,2485473.5317
466,150143664,254,10484581.4463
467,150143673,254,1435257.1668
468,150143679,254,1251175.4778
469,150143682,254,9177129.4900
470,150143685,254,4225709.4313
471,150143688,254,183806.7970
472,150143691,254,20174585.9036
473,150143697,254,1823712.4300
474,150143700,254,1106953.9300
475,150143709,254,2649859.8169
476,150143715,254,12074493.3507
477,150143724,254,3844920.1690
478,150143727,254,31300897.1025
479,150143730,254,2722895.9089
480,150143778,254,2542943.9543
481,150143784,254,4386358.6115
482,150143790,254,589557.4066
483,150143796,254,30672816.5964
484,150143811,254,315661439.6249
485,150143817,254,5819211561.6624
486,150146127,254,1090097.6296
487,150146130,254,998250.6233
488,150146133,254,11389546.3224
489,150147930,254,2023634.1789
490,150147939,254,19099616.2232
491,150147945,254,1498369.6117
492,150147948,254,4370783.1156
493,150147957,254,2516165.2550
494,150147972,254,3044065.3914
495,150147981,254,43560151.2186
496,150147987,254,98188734.2381
497,150147996,254,27475785.4075
498,150147999,254,913233.7149
499,150148017,254,7578717.1381
500,150148020,254,81702681.6957
501,150154914,254,11676187.3859
502,150154935,254,16905407.0422
503,150154980,254,2217531.4449
504,150154989,254,9226190.9564
505,150155007,254,1424808.7054
506,150155013,254,4033409.5249
507,150155016,254,44160153.0778
508,150155019,254,31530029.4099
509,150156591,254,893473.8831
510,150165255,254,1355510.5072
511,150165258,254,2051455.9402
512,150165276,254,85534362.3601
513,150167409,254,11022944.6522
514,150167412,254,2292043806.9437
515,150167421,254,3262999.7042
516,150167424,254,5580309.2277
517,150167427,254,4303454.6474
518,150167442,254,1606598.0088
519,150167448,254,20682.3645
520,150167451,254,1824988.0582
521,150167457,254,2387284.1768
522,150167499,254,4952855.9797
523,150167505,254,1081019.5131
524,150174390,254,11499939.6838
525,150174396,254,5751328.0860
526,150174408,254,593130.0346
527,150174444,254,344169660.0992
528,150174447,254,2052306.0791
529,150174459,254,1353476.0953
530,150174465,254,19025257.5416
531,150174480,254,3417744.5384
532,150174486,254,3416530.4455
533,150174498,254,49756924.0845
534,150174504,254,1200570.7506
535,150174507,254,44634756.6638
536,150181755,254,17069695.8002
537,150181761,254,8489020.3103
538,150187815,254,3180325.2067
539,150187830,254,2692039.4258
540,150187836,254,5885047.6125
541,150187848,254,3628849.0559
542,150187851,254,34006640.7609
543,150187860,254,395635.0214
544,150187863,254,1836037.2256
545,150187884,254,8728702.0325
546,150187941,254,1278474.7073
547,150187947,254,5484243.2839
548,150187965,254,1183352.3503
549,150187980,254,4018069.4459
550,150187995,254,24507370.8885
551,150188001,254,9430062.6046
552,150188004,254,80773161.5088
553,150187899,254,83156940.8700
554,150188247,254,1185039.7878
555,150188250,254,2224283.3496
556,150188292,254,2387862.3945
557,150188328,254,87524463.4145
558,150188334,254,2718287.6258
559,150188337,254,16197279.2305
560,150188352,254,1438166.0738
561,150188355,254,1458320.0909
562,150188361,254,111787723.4207
563,150192018,254,4434906.5005
564,150192024,254,7789809.6371
565,150192033,254,1218802.4191
566,150192048,254,7736900.4395
567,150192063,254,2871126.2717
568,150192072,254,15955068.1719
569,150192084,254,55430523.4936
570,150192087,254,63512884.2604
571,150192096,254,3439269.6355
572,150195765,254,19372016.5790
573,150195783,254,4588091.1776
574,150195789,254,59070938.2980
575,150195813,254,20678477.0916
576,150195729,254,5499964.1643
577,150197424,254,78506876.6018
578,150197427,254,11077162.5676
579,150197433,254,53143025.7805
580,150197457,254,6898530.6311
581,150201555,254,5589510.1965
582,150201558,254,1542076.3541
583,150201567,254,178552737.0386
584,150201576,254,42266244.0457
585,150201588,254,3904993.2583
586,150201621,254,3636559.7716
587,150201639,254,1102354.1923
588,150201648,254,7104648.9359
589,150201651,254,921548.2476
590,150204084,254,44841594.7197
591,150204099,254,5643774.0841
592,150204114,254,5794194.5217
593,150204117,254,4693088.7298
594,150204120,254,2075710.7155
595,150204126,254,1008947.0111
596,150204168,254,8837684.8607
597,150204174,254,2466301.1912
598,150204183,254,93305822.7970
599,150204186,254,8942488.4449
600,150204192,254,7342551.6367
601,150204201,254,251827458.6285
602,150210204,254,3559084.6136
603,150210207,254,8102316.7239
604,150210216,254,3497592.3050
605,150210234,254,5285825.5772
606,150210237,254,1555617.6901
607,150210249,254,15047066.6776
608,150210264,254,887454.1991
609,150210288,254,2379858.7402
610,150210303,254,1737564.1830
611,150210306,254,20896460.8236
612,150210312,254,3016962.1281
613,150210315,254,25290867.1773
614,150210420,254,19557881.2724
615,150210429,254,1275414.6788
616,150210432,254,10226560.6897
617,150210444,254,9011411.4330
618,150210462,254,6139440.7421
619,150210480,254,6232519.1780
620,150210495,254,196108.7112
621,150212067,254,2278092.7065
622,150212079,254,16425999.9680
623,150212094,254,1169141.0885
624,150212112,254,1985296.4722
625,150212124,254,773397.8010
626,150212133,254,1930357.7196
627,150212139,254,213018032.6140
628,150212142,254,6008119.3342
629,150212151,254,20486635.4418
630,150212160,254,18258865.0907
631,150212163,254,387936861.2134
632,150212169,254,13661498.2643
633,150212055,254,15162537.9683
634,150212061,254,13378247.4999
635,150215337,254,4467449.8371
636,150215352,254,202405775.7554
637,150215355,254,3298213.4723
638,150215370,254,180035128.7096
639,150215391,254,2639117.4146
640,150215421,254,1636033008.1310
641,150215427,254,4090494.6005
642,150215439,254,2293823.6520
643,150215322,254,11976304.2310
644,150215328,254,15357151.6502
645,150215571,254,1792850.7874
646,150215583,254,1154566.9513
647,150215592,254,5044913.5490
648,150215601,254,2393850.4807
649,150215604,254,9230636.6306
650,150215640,254,526041.3945
651,150215673,254,3462497.2184
652,150215682,254,2794619.2294
653,150215685,254,41803832.9613
654,150215691,254,41438469.5485
655,150215700,254,6196742.4900
656,150215550,254,3178083.5053
657,150218361,254,1243081.9316
658,150218364,254,21665104.4134
659,150218370,254,25957760.9555
660,150218376,254,2725710.5575
661,150218382,254,22280289.8370
662,150218388,254,11501162.5023
663,150218400,254,16080558.4617
664,150218421,254,16434522.6118
665,150218424,254,1983172660.2843
666,150218433,254,12246239.1267
667,150218439,254,1023944.5539
668,150218442,254,4575542.3024
669,150218445,254,8020979.5427
670,150218448,254,8546860.2637
671,150218454,254,4053898.2052
672,150218460,254,615507.3178
673,150218355,254,8827274.8412
674,150219621,254,3429682.8462
675,150219636,254,5290961.7689
676,150219654,254,1780458.3694
677,150219669,254,5975064.6671
678,150219684,254,2284433.5267
679,150219693,254,5476559.4231
680,150219696,254,13272864.8535
681,150219720,254,2142851.0373
682,150219723,254,3482491.1642
683,150219726,254,1424110.3683
684,150219732,254,22660063.3452
685,150219735,254,76955855.0129
686,150219738,254,9281184.8098
687,150219741,254,8002094.0973
688,150219744,254,1858868.9748
689,150219603,254,1766486.0110
690,150219909,254,27963542.6410
691,150219918,254,19287608.7488
692,150219921,254,11364000.4459
693,150219930,254,367894457.3393
694,150219936,254,11740438.5158
695,150222555,254,124562060.8700
696,150222585,254,7728426.6721
697,150222594,254,8879855.6243
698,150222648,254,3038118.8457
699,150222651,254,768946239.9334
700,150222543,254,10521080.9283
701,150226719,254,3449736.2315
702,150226728,254,19157172.6296
703,150226731,254,267544442.7953
704,150226749,254,6198947.6257
705,150226752,254,844274.3450
706,150226758,254,1525152325.8619
707,150226764,254,2078078.8859
708,150226779,254,1499780.9799
709,150226794,254,6462744.3721
710,150226809,254,118462491.1854
711,150226815,254,25585774.7730
712,150226818,254,2055828.4351
713,150226935,254,2348379.5522
714,150226938,254,6318504.5424
715,150226944,254,3048468.9067
716,150226950,254,34677859.9747
717,150226959,254,118950294.0104
718,150226986,254,4662762.6496
719,150226998,254,851695.7222
720,150227001,254,4706629.5500
721,150227004,254,22226554.2071
722,150227016,254,991766.0450
723,150227034,254,17835653.8505
724,150227037,254,15788579.6627
725,150227541,254,1227629.9153
726,150227559,254,3221513.1298
727,150227574,254,4729925.9778
728,150227580,254,1333450.9104
729,150227601,254,1196874.4603
730,150227619,254,21847222.6976
731,150227634,254,1657997.3166
732,150227637,254,60763285.2144
733,150227640,254,938813.3150
734,150227643,254,2715356.9958
735,150227649,254,4304618.7018
736,150227667,254,1182796.5294
737,150229791,254,3198481.2663
738,150229794,254,5802950.8631
739,150229797,254,15746834.0986
740,150229806,254,24212077.2588
741,150229815,254,19655782.2780
742,150229830,254,1833162.0560
743,150229836,254,1932797552.8410
744,150229848,254,29831367.0150
745,150229851,254,1469736.3338
746,150229875,254,31609894.8921
747,150229881,254,50135365.1493
748,150229782,254,1617929.5931
749,150229785,254,1331838.7627
750,150232200,254,85949560.9274
751,150232203,254,3936974.2146
752,150232215,254,9591431.3591
753,150232227,254,2825074.0023
754,150232239,254,2777045.7730
755,150232242,254,35517839.3581
756,150232260,254,15237302.6696
757,150232266,254,9276939.1583
758,150232284,254,4159295.8135
759,150232287,254,5414990.4423
760,150232290,254,82971557.0468
761,150232296,254,2224039245.1913
762,150232299,254,15519044.1883
763,150232305,254,14645323.2460
764,150232176,254,2936788.2126
765,150234345,254,1121606.5018
766,150234354,254,1208578.0453
767,150234357,254,44727598.9818
768,150234366,254,6527865.5514
769,150234381,254,31994685.2905
770,150234384,254,89699240.2429
771,150234387,254,3392006.3121
772,150234399,254,7185378.1043
773,150234408,254,129414676.7126
774,150234414,254,905689.2223
775,150234426,254,1822292.7019
776,150234429,254,73701805.4862
777,150234438,254,2215073.4560
778,150234441,254,6690443.9009
779,150234591,254,8737349.7120
780,150234603,254,2733391.2598
781,150234618,254,578409.7271
782,150234624,254,1176436.6186
783,150234627,254,2891995.8037
784,150234651,254,17005078.9382
785,150234687,254,49761670.5569
786,150234690,254,128247113.7491
787,150234693,254,2262178.4329
788,150234699,254,2357077.9563
789,150234702,254,13093419.2188
790,150234708,254,9589550.5128
791,150235008,254,2234588.7075
792,150239568,254,3133585.9345
793,150239592,254,67477598.1370
794,150239598,254,5106210.4402
795,150239628,254,2582607.8499
796,150239637,254,7209277.5459
797,150239640,254,14479252.0490
798,150239643,254,4131854.0970
799,150239544,254,28861703.2043
800,150242280,254,6222158.6530
801,150242289,254,1930751.8980
802,150242292,254,2394130.7546
803,150242295,254,1457300.7889
804,150242298,254,1003917.8429
805,150242328,254,18053157.9607
806,150242337,254,29771233.3119
807,150242352,254,182370263.8293
808,150242361,254,34831393.6304
809,150242370,254,11556375.3566
810,150242379,254,4269868.8769
811,150242385,254,1470398.2715
812,150242391,254,3947564.3983
813,150242403,254,4378016.7409
814,150243243,254,654511.8174
815,150243258,254,8178383.3266
816,150243261,254,545638.3447
817,150243264,254,4254114.1922
818,150243267,254,1018544.8376
819,150243297,254,4884811.9574
820,150243315,254,67046936.7861
821,150243321,254,214690640.2987
822,150243327,254,666136284.9506
823,150243330,254,22207375.1873
824,150244920,254,5412507.7370
825,150244923,254,2474496.8692
826,150244932,254,45449397.0964
827,150244944,254,4626200.9298
828,150244950,254,22933183.6413
829,150244956,254,8997454.9506
830,150244962,254,6048462.9306
831,150244974,254,6535257.3319
832,150244980,254,4908984.0445
833,150244983,254,4197723.2337
834,150244989,254,5295130.6335
835,150244992,254,2311819.9819
836,150244902,254,100638347.8636
837,150260106,254,48813349.7350
838,150260112,254,6946193.5454
839,150260118,254,5425946.4502
840,150260133,254,322958047.7761
841,150260139,254,47779093.5495
842,150260142,254,29876659.5903
843,150260148,254,25686819.7684
844,150260151,254,2853306.6500
845,150260178,254,23219180.9734
846,150260181,254,11996098.1677
847,150262137,254,4845130.7450
848,150262158,254,1406854.1923
849,150262197,254,7123872.8817
850,150262209,254,40039135.0908
851,150262215,254,148458490.1429
852,150262218,254,1731269.7566
853,150262227,254,215131966.8962
854,150262236,254,4468384.7445
855,150262104,254,1128497.3448
856,150263643,254,14963212.2460
857,150263652,254,170699206.0660
858,150263655,254,920506.7678
859,150263661,254,25657702.6375
860,150263664,254,76082232.9034
861,150263685,254,3605433.6993
862,150263694,254,10767068.5994
863,150263697,254,11373833.7770
864,150263718,254,11509644.9232
865,150263721,254,2657684.0591
866,150263631,254,4059580.9972
867,150265239,254,13936009.1739
868,150265248,254,14754605.8662
869,150265260,254,2282529.4805
870,150265269,254,21893796.3125
871,150265311,254,1451046.9135
872,150265323,254,86692.1135
873,150265338,254,1803675.7118
874,150265353,254,14444662.1605
875,150265362,254,60347606.2029
876,150265368,254,14856985.9262
877,150267186,254,12710880.7158
878,150267219,254,21406843.6870
879,150267225,254,990446.3468
880,150267228,254,6058173.2631
881,150267240,254,7683752.9656
882,150267246,254,6427498.3577
883,150267252,254,28583190.1055
884,150267144,254,6707170.0355
885,150272523,254,1690168.9030
886,150272532,254,18394406.2621
887,150272535,254,1588443.6359
888,150272538,254,47160268.7650
889,150272562,254,23445.6282
890,150272577,254,38743696.6062
891,150277062,254,4299109.0577
892,150277077,254,18511063.4482
893,150277086,254,10159144.3078
894,150277107,254,1064671.0708
895,150277116,254,13232226.3943
896,150277119,254,955465.6920
897,150277137,254,5059644.3206
898,150277146,254,475611397.0887
899,150277149,254,3357556.6181
900,150277041,254,57294389.6156
901,150280668,254,934953.3553
902,150280677,254,1711407.7842
903,150280683,254,114737024.4014
904,150280689,254,77823000.5644
905,150280704,254,232737043.2763
906,150280713,254,2450067.3137
907,150280719,254,65622626.3383
908,150280722,254,741161.2406
909,150280737,254,6865154.4273
910,150281340,254,15101430.7034
911,150281346,254,1374759.1668
912,150281355,254,3085075.5897
913,150281394,254,2157096.9436
914,150281400,254,43053440.6774
915,150281403,254,15687466.4088
916,150281424,254,4929804.0880
917,150281433,254,1191908.1044
918,150281439,254,1054140.3180
919,150281442,254,1083649.9418
920,150281445,254,52193367.3734
921,150283068,254,89310002.4508
922,150283074,254,9666985.0191
923,150283083,254,1030879.3634
924,150283098,254,13435100.5297
925,150283107,254,109421596.9062
926,150283113,254,1125748.7939
927,150283119,254,5010547.5444
928,150283128,254,838020.1656
929,150283134,254,15845606.1339
930,150283047,254,20905741.9888
931,150283896,254,3346695.4258
932,150283905,254,2128406.5743
933,150283911,254,11739478.4247
934,150283917,254,65795001.5619
935,150283923,254,979447.6812
936,150283974,254,45161015.0299
